l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.37135127739913 0.630483904636949 NA 0 NA 0 NBSFA 10 5
0.0275592958835038 0.738184335523973 0.37 1 0.24 1 NMF 10 5
0.218672211685229 0.45860805449823 0.375 0.0810810810810811 0.333333333333333 0.104166666666667 PCA 10 5
0.235403481860733 0.411067182036363 0.375 0.0810810810810811 0.1 0.03125 softImpute 10 5
0.361635084454355 0.41431836629652 NA 0 0.314285714285714 0.114583333333333 SSVD 10 5
0.43051413637327 0.476235622051706 0 0 0.341463414634146 0.145833333333333 PMA_cv1 10 5
0.369841713516431 0.519159226011646 0.954545454545455 0.567567567567568 0.130434782608696 0.0625 PMA_cv2 10 5
-0.489481932374319 -0.727140388951703 1 0.702702702702703 NA 0 flashr_default 10 5
0.735889686735237 0.755306371379478 1 0.621621621621622 0.727272727272727 0.166666666666667 flashr_backfit 10 5
0.93902237732265 0.998410715750527 1 0.621621621621622 1 0.229166666666667 flashr_nn 10 5
0.704947402765624 0.842860868005629 1 0.486486486486487 1 0.1875 sn_spMF 10 5
