l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.233005885669261 0.444115102214374 NA 0 NA 0 NBSFA 1 6
-0.0419471875742814 0.309254897044098 NA 0 NA 0 NMF 1 6
0.344763540948393 0.571953777510624 1 0.0909090909090909 NA 0 PCA 1 6
0.296638614664538 0.535322229525302 1 0.0909090909090909 NA 0 softImpute 1 6
-0.268165474184299 -0.58695278006911 1 0.121212121212121 0.333333333333333 0.0106382978723404 SSVD 1 6
-0.460185152322785 -0.669864154852092 1 0.181818181818182 0.5 0.0106382978723404 PMA_cv1 1 6
-0.30788632723147 -0.487636985031283 NA 0 NA 0 PMA_cv2 1 6
0.490193859600038 0.718138976509844 0.875 0.212121212121212 NA 0 flashr_default 1 6
0.49036559647265 0.717916544695878 0.875 0.212121212121212 NA 0 flashr_backfit 1 6
0.4919273759909 0.724267317700907 0.875 0.212121212121212 NA 0 flashr_nn 1 6
0.439930237213232 0.470877604678779 1 0.0909090909090909 0.25 0.0106382978723404 sn_spMF 1 6
