l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.182255249133088 0.582008267504004 NA 0 NA 0 NBSFA 1 5
-0.0484559509580321 0.398429832834686 0.37 1 0.24 1 NMF 1 5
0.114985340010033 0.370478877691484 NA 0 0.142857142857143 0.0104166666666667 PCA 1 5
0.175974112331475 0.306415077994212 NA 0 0.285714285714286 0.0208333333333333 softImpute 1 5
0.0338863385313702 0.258907173139169 NA 0 NA 0 SSVD 1 5
0.25600104871231 0.391231010232883 NA 0 0 0 PMA_cv1 1 5
0.23665796209122 0.530942156164628 0 0 0 0 PMA_cv2 1 5
-0.436544756696148 -0.71549045286912 1 0.27027027027027 NA 0 flashr_default 1 5
0.435385732120683 0.716006336504492 1 0.243243243243243 NA 0 flashr_backfit 1 5
0.435403907985776 0.716275042217897 1 0.243243243243243 NA 0 flashr_nn 1 5
0.26128149307863 0.430114189271978 NA 0 NA 0 sn_spMF 1 5
