l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.352830644526785 0.613615783734413 0.8 0.129032258064516 0.48 0.129032258064516 NBSFA 100 1
0.102211982389839 0.79182231127482 0.31 1 0.2325 1 NMF 100 1
0.33011118723902 0.390682233318024 0.5 0.193548387096774 0.357894736842105 0.365591397849462 PCA 100 1
0.351776806564888 0.449713181999443 0.3 0.290322580645161 0.454545454545455 0.376344086021505 softImpute 100 1
0.481838579158926 0.442758991092882 0.357142857142857 0.161290322580645 0.454545454545455 0.43010752688172 SSVD 100 1
0.475738076347393 0.435409038145487 0.285714285714286 0.129032258064516 0.522222222222222 0.505376344086022 PMA_cv1 100 1
0.315129618685318 0.435623675337188 0.689655172413793 0.645161290322581 0.167741935483871 0.279569892473118 PMA_cv2 100 1
-0.720038007925425 -0.761170627967536 1 0.870967741935484 0.651515151515151 0.462365591397849 flashr_default 100 1
0.984340027873662 0.999598947519813 1 0.870967741935484 0.983606557377049 0.645161290322581 flashr_backfit 100 1
0.984296072539244 0.999721885499751 1 0.870967741935484 0.983606557377049 0.645161290322581 flashr_nn 100 1
0.982762514795851 0.999326008704314 1 0.870967741935484 0.983870967741935 0.655913978494624 sn_spMF 100 1
