l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.511226882103959 0.684268168969953 1 0.0810810810810811 0.833333333333333 0.15625 NBSFA 100 5
0.0448228046840903 0.781332230972023 0.37 1 0.24 1 NMF 100 5
0.265807479025109 0.451454297370158 0.368421052631579 0.378378378378378 0.408163265306122 0.416666666666667 PCA 100 5
0.475212858422801 0.463103252266667 0.269230769230769 0.189189189189189 0.418181818181818 0.479166666666667 softImpute 100 5
0.552735515375197 0.429667750135361 NA 0 0.506849315068493 0.385416666666667 SSVD 100 5
0.466659622186723 0.446064386731434 0.24 0.162162162162162 0.425742574257426 0.447916666666667 PMA_cv1 100 5
0.351370599167206 0.551002198887113 0.896551724137931 0.702702702702703 0.194285714285714 0.354166666666667 PMA_cv2 100 5
-0.747421388381138 -0.787073446090044 1 0.891891891891892 0.614285714285714 0.447916666666667 flashr_default 100 5
0.743420621218831 0.763316135788286 1 0.891891891891892 0.614285714285714 0.447916666666667 flashr_backfit 100 5
0.984428521537244 0.999872081835264 1 0.891891891891892 0.956521739130435 0.6875 flashr_nn 100 5
0.982105180835266 0.999682243580683 1 0.891891891891892 0.943661971830986 0.697916666666667 sn_spMF 100 5
