l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.580876763681351 0.724688934255371 NA 0 NA 0 NBSFA 10 10
-0.129073816197968 0.73334081395243 0.33 1 0.205 1 NMF 10 10
0.276279204684802 0.412957326983132 0 0 0.195652173913043 0.109756097560976 PCA 10 10
0.386433694227698 0.340680113285408 0.25 0.0303030303030303 0.304347826086957 0.170731707317073 softImpute 10 10
0.248732863055186 0.360875774146179 NA 0 0.228571428571429 0.0975609756097561 SSVD 10 10
0.334584364101998 0.327854373267359 0 0 0.282608695652174 0.158536585365854 PMA_cv1 10 10
0.395232938207866 0.482974101639229 0.833333333333333 0.151515151515152 0.191176470588235 0.158536585365854 PMA_cv2 10 10
0.532957187758573 0.725551324507825 0.96551724137931 0.848484848484849 NA 0 flashr_default 10 10
0.658542535086292 0.752264111823881 1 0.515151515151515 0.368421052631579 0.0853658536585366 flashr_backfit 10 10
0.931644580490297 0.9972407046483 1 0.484848484848485 0.947368421052632 0.219512195121951 flashr_nn 10 10
0.845593955230391 0.904524531222048 1 0.0909090909090909 NA 0 sn_spMF 10 10
