l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.209127152454169 0.443819417235477 NA 0 NA 0 NBSFA 1 7
0.0549272571210794 0.288191855232854 0.3 1 0.23 1 NMF 1 7
0.0998353004679579 0.336335489265824 NA 0 0.2 0.0108695652173913 PCA 1 7
0.101070581424663 0.338875195375553 NA 0 0.2 0.0108695652173913 softImpute 1 7
0.0387862120110625 0.25955776642035 NA 0 0 0 SSVD 1 7
0.0676401761395566 0.34148261960345 NA 0 0.5 0.0108695652173913 PMA_cv1 1 7
0.112035071184966 0.27065627759289 NA 0 NA 0 PMA_cv2 1 7
0.414132874988937 0.686975313184288 1 0.3 NA 0 flashr_default 1 7
0.419050046220403 0.691039804527726 1 0.3 NA 0 flashr_backfit 1 7
0.421035852083997 0.702998192136927 1 0.3 NA 0 flashr_nn 1 7
0.211432850285542 0.272575945573543 NA 0 NA 0 sn_spMF 1 7
