l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.560882447054297 0.673590538483303 NA 0 NA 0 NBSFA 10 7
-0.00720179725030292 0.728513787602394 0.3 1 0.23 1 NMF 10 7
0.293168118294049 0.464725922133773 0.125 0.0333333333333333 0.395348837209302 0.184782608695652 PCA 10 7
0.256505289071483 0.34718134084386 0 0 0.195652173913043 0.0978260869565217 softImpute 10 7
0.221795720717722 0.298383336276461 NA 0 0.105263157894737 0.0217391304347826 SSVD 10 7
0.352290552274528 0.480569182758114 0.2 0.0333333333333333 0.3 0.130434782608696 PMA_cv1 10 7
0.440978125065676 0.472731794181461 0.888888888888889 0.266666666666667 0.128205128205128 0.0543478260869565 PMA_cv2 10 7
0.651876321829398 0.815387569867838 0.96 0.8 1 0.0760869565217391 flashr_default 10 7
0.745905375689036 0.768486409264165 0.954545454545455 0.7 0.666666666666667 0.130434782608696 flashr_backfit 10 7
0.709764516342912 0.76707527299561 0.961538461538462 0.833333333333333 0.9 0.0978260869565217 flashr_nn 10 7
0.825226713309537 0.946686183756668 1 0.5 1 0.16304347826087 sn_spMF 10 7
