l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.79005728276011 0.822317013367022 1 0.972972972972973 0.947368421052632 0.391304347826087 NBSFA 1000 2
0.029133564294622 0.818583354599886 0.37 1 0.23 1 NMF 1000 2
0.379726644992474 0.601371667858306 0.587301587301587 1 0.212765957446809 0.543478260869565 PCA 1000 2
0.436532616462156 0.681741894802342 0.587301587301587 1 0.259574468085106 0.66304347826087 softImpute 1000 2
0.380540957593946 0.29859305132088 0.364864864864865 0.72972972972973 0.317391304347826 0.793478260869565 SSVD 1000 2
0.443936982773087 0.392018888848178 0.214285714285714 0.243243243243243 0.313725490196078 0.869565217391304 PMA_cv1 1000 2
-0.107737919496675 0.399383824317078 0.590163934426229 0.972972972972973 0.151515151515152 0.380434782608696 PMA_cv2 1000 2
0.699587117270473 0.755420771894759 1 1 0.528846153846154 0.597826086956522 flashr_default 1000 2
0.681571696527601 0.764602510951205 0.60655737704918 1 0.493975903614458 0.891304347826087 flashr_backfit 1000 2
0.999063676395795 0.999973572936014 0.973684210526316 1 0.967032967032967 0.956521739130435 flashr_nn 1000 2
0.997449519631763 0.999967890169967 1 1 0.967032967032967 0.956521739130435 sn_spMF 1000 2
