l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.71327025118863 0.717454424360576 1 0.0303030303030303 1 0.5 NBSFA 1000 6
-0.152077195443039 0.816279462442397 0.33 1 0.235 1 NMF 1000 6
0.623397849395012 0.569007420466636 0.6 1 0.423529411764706 0.765957446808511 PCA 1000 6
0.717748143998422 0.715607003027483 0.6 1 0.441176470588235 0.797872340425532 softImpute 1000 6
0.523612183644705 0.341502123228097 0.275 0.333333333333333 0.411428571428571 0.765957446808511 SSVD 1000 6
0.485177537394433 0.466127019362759 0.138888888888889 0.151515151515152 0.374331550802139 0.74468085106383 PMA_cv1 1000 6
0.308016110958077 0.570003191285425 0.697674418604651 0.909090909090909 0.141509433962264 0.319148936170213 PMA_cv2 1000 6
0.418754271899224 0.703278073723558 1 0.96969696969697 0.263157894736842 0.265957446808511 flashr_default 1000 6
0.977668985895827 0.999981669036963 1 0.96969696969697 0.966292134831461 0.914893617021277 flashr_backfit 1000 6
0.977674613926025 0.999986061369923 1 0.96969696969697 0.955555555555556 0.914893617021277 flashr_nn 1000 6
0.976104847333852 0.999545669240624 1 0.96969696969697 0.914893617021277 0.914893617021277 sn_spMF 1000 6
