l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.580691328842402 0.719658912487455 1 0.805555555555556 0.35 0.142857142857143 NBSFA 100 4
-0.0653347466153873 0.752278718096293 1 0.888888888888889 0.429411764705882 0.744897959183674 NMF 100 4
0.712136519196803 0.649657492261455 0.727272727272727 0.888888888888889 0.561224489795918 0.561224489795918 PCA 100 4
0.663153268297159 0.663825586286684 0.727272727272727 0.888888888888889 0.438775510204082 0.438775510204082 softImpute 100 4
-0.537629766496272 -0.814634549114508 0.711111111111111 0.888888888888889 0.457831325301205 0.387755102040816 SSVD 100 4
0.471009506515448 0.544986581621266 0.260869565217391 0.166666666666667 0.546218487394958 0.663265306122449 PMA_cv1 100 4
-0.375661412357166 -0.572818396368405 0.8 0.666666666666667 0.213333333333333 0.163265306122449 PMA_cv2 100 4
-0.463775092731666 -0.789442643203359 1 0.861111111111111 0.493827160493827 0.408163265306122 flashr_default 100 4
0.770907825144828 0.681758773074392 1 0.861111111111111 0.702702702702703 0.530612244897959 flashr_backfit 100 4
0.99181057212464 0.999911783320097 1 0.861111111111111 0.986486486486487 0.744897959183674 flashr_nn 100 4
0.987693815025828 0.999128491804251 1 0.861111111111111 0.987012987012987 0.775510204081633 sn_spMF 100 4
