l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.153398740088297 0.339564123934296 NA 0 NA 0 NBSFA 1 1
0.164725986410007 0.415313002011361 0.31 1 0.2325 1 NMF 1 1
0.16461798022956 0.323014620543217 NA 0 NA 0 PCA 1 1
0.19800809985133 0.324469576663574 NA 0 NA 0 softImpute 1 1
0.0570667971945928 0.291677523085341 NA 0 0 0 SSVD 1 1
0.143339470329592 0.315726932979848 NA 0 0 0 PMA_cv1 1 1
0.201338026260924 0.31518015577279 NA 0 NA 0 PMA_cv2 1 1
-0.409700707642719 -0.702817288977847 1 0.193548387096774 NA 0 flashr_default 1 1
0.411669245738001 0.707620470270419 1 0.193548387096774 NA 0 flashr_backfit 1 1
0.413468888036632 0.717334460753171 1 0.225806451612903 NA 0 flashr_nn 1 1
0.327549823428263 0.387978192964828 NA 0 NA 0 sn_spMF 1 1
