l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.413069704655917 0.562475450825593 NA 0 NA 0 NBSFA 10 6
-0.15561486077942 0.640848549674784 0.882352941176471 0.454545454545455 0.348484848484849 0.24468085106383 NMF 10 6
0.551282307541386 0.683041363843754 0.838709677419355 0.787878787878788 0.56 0.148936170212766 PCA 10 6
0.577701561199359 0.699968176644735 0.838709677419355 0.787878787878788 0.44 0.117021276595745 softImpute 10 6
-0.41241287162793 -0.710369700053436 0.925925925925926 0.757575757575758 0.25 0.0319148936170213 SSVD 10 6
0.439026837410366 0.393328306158573 0 0 0.333333333333333 0.180851063829787 PMA_cv1 10 6
-0.463739019855873 -0.451609127576087 1 0.0606060606060606 0.204545454545455 0.0957446808510638 PMA_cv2 10 6
0.506141251445629 0.792753313846184 1 0.545454545454545 0.375 0.0957446808510638 flashr_default 10 6
0.921597247376937 0.99789783463635 1 0.545454545454545 0.904761904761905 0.202127659574468 flashr_backfit 10 6
0.920387949422545 0.997892091308088 1 0.515151515151515 0.888888888888889 0.170212765957447 flashr_nn 10 6
0.651133555272452 0.651388757231624 0.941176470588235 0.484848484848485 0.387096774193548 0.25531914893617 sn_spMF 10 6
