l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.365764760239868 0.783127718919864 1 0.548387096774194 0.217391304347826 0.0537634408602151 NBSFA 50 1
0.106249905988027 0.779988096594878 1 0.67741935483871 0.45 0.483870967741935 NMF 50 1
-0.511518177579118 -0.622814751242754 0.866666666666667 0.838709677419355 0.654545454545455 0.387096774193548 PCA 50 1
-0.51151930461335 -0.62281389697746 0.866666666666667 0.838709677419355 0.654545454545455 0.387096774193548 softImpute 50 1
0.495771180761114 0.483318297837023 0.571428571428571 0.129032258064516 0.545454545454545 0.387096774193548 SSVD 50 1
-0.314041221612352 -0.626928893299703 0.866666666666667 0.838709677419355 0.283018867924528 0.161290322580645 PMA_cv1 50 1
-0.511543270586079 -0.579873897498176 0.666666666666667 0.580645161290323 0.347826086956522 0.43010752688172 PMA_cv2 50 1
-0.715650789021772 -0.761307046839957 1 0.67741935483871 0.653846153846154 0.365591397849462 flashr_default 50 1
0.63921518241497 0.667930366544918 0.956521739130435 0.709677419354839 0.55 0.354838709677419 flashr_backfit 50 1
0.976633704500427 0.999429809430924 1 0.67741935483871 0.980392156862745 0.537634408602151 flashr_nn 50 1
0.975199722545188 0.998340910113838 1 0.67741935483871 0.980392156862745 0.537634408602151 sn_spMF 50 1
