l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
-0.345578935549562 -0.4502079215183 0.333333333333333 0.0277777777777778 0.425925925925926 0.258426966292135 NBSFA 100 3
0.0439201936064514 0.766877571271112 0.970588235294118 0.916666666666667 0.293413173652695 0.550561797752809 NMF 100 3
-0.597930167623622 -0.578127889766566 0.714285714285714 0.972222222222222 0.455555555555556 0.460674157303371 PCA 100 3
-0.826019776039895 -0.835408686979731 0.714285714285714 0.972222222222222 0.644444444444444 0.651685393258427 softImpute 100 3
0.589353519251582 0.41803837933441 NA 0 0.54639175257732 0.595505617977528 SSVD 100 3
-0.423325514437048 -0.643218107522215 0.714285714285714 0.972222222222222 0.313953488372093 0.303370786516854 PMA_cv1 100 3
-0.376436564762546 -0.483996091684894 0.733333333333333 0.916666666666667 0.214285714285714 0.404494382022472 PMA_cv2 100 3
0.307789152470331 0.742283655167422 1 0.916666666666667 0.242857142857143 0.191011235955056 flashr_default 100 3
0.959859290215964 0.999537463145545 1 0.916666666666667 0.971428571428571 0.764044943820225 flashr_backfit 100 3
0.960109510245812 0.999770139949845 1 0.916666666666667 0.971428571428571 0.764044943820225 flashr_nn 100 3
0.958067252299231 0.999289081545069 1 0.916666666666667 0.971428571428571 0.764044943820225 sn_spMF 100 3
