l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.293390421770881 0.488602438238242 NA 0 NA 0 NBSFA 1 9
-0.0759925762736019 0.414130806873238 0.43 1 0.2175 1 NMF 1 9
0.22542833357577 0.297852437017767 NA 0 0 0 PCA 1 9
0.165012789303776 0.344678899465701 NA 0 0.333333333333333 0.0114942528735632 softImpute 1 9
0.146934278209125 0.444211927578029 NA 0 0.333333333333333 0.0229885057471264 SSVD 1 9
0.190604549707557 0.224519769152154 1 0.0232558139534884 0 0 PMA_cv1 1 9
0.222686679180049 0.413295912259429 NA 0 NA 0 PMA_cv2 1 9
-0.572576101133376 -0.720143657714419 0.952380952380952 0.465116279069767 NA 0 flashr_default 1 9
0.571073593961292 0.722704610450643 0.956521739130435 0.511627906976744 NA 0 flashr_backfit 1 9
0.571363030723467 0.725887909614936 0.956521739130435 0.511627906976744 NA 0 flashr_nn 1 9
0.318040997644362 0.399421103264034 NA 0 NA 0 sn_spMF 1 9
