l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.746328740036189 0.638559557472577 NA 0 NA 0 NBSFA 50 2
0.0384288778901681 0.766555318577001 0.37 1 0.23 1 NMF 50 2
0.518490980426193 0.620077639348674 0.679245283018868 0.972972972972973 0.418367346938776 0.445652173913043 PCA 50 2
0.560660553947674 0.679439143221898 0.679245283018868 0.972972972972973 0.510204081632653 0.543478260869565 softImpute 50 2
0.400722647944768 0.350910311983676 NA 0 0.4375 0.456521739130435 SSVD 50 2
0.392736562520015 0.462687283972356 0.307692307692308 0.108108108108108 0.41726618705036 0.630434782608696 PMA_cv1 50 2
0.454195153338811 0.410167883598491 0.8 0.864864864864865 0.198717948717949 0.33695652173913 PMA_cv2 50 2
0.700608655187808 0.75712855901899 1 0.918918918918919 0.628571428571429 0.478260869565217 flashr_default 50 2
0.497739291874726 0.824465512010902 1 0.918918918918919 0.486111111111111 0.380434782608696 flashr_backfit 50 2
0.989982181434163 0.999510241311127 0.971428571428571 0.918918918918919 0.944444444444444 0.739130434782609 flashr_nn 50 2
0.98853520957416 0.999249208842979 1 0.918918918918919 0.942857142857143 0.717391304347826 sn_spMF 50 2
