l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.379086850004483 0.472976328320571 1 0.666666666666667 0.271186440677966 0.173913043478261 NBSFA 1000 7
-0.0057369728644766 0.616335502583128 0.935483870967742 0.966666666666667 0.393782383419689 0.826086956521739 NMF 1000 7
-0.75516022138822 -0.795886507926653 0.547169811320755 0.966666666666667 0.414012738853503 0.706521739130435 PCA 1000 7
-0.729513431252011 -0.624802450291411 0.547169811320755 0.966666666666667 0.522292993630573 0.891304347826087 softImpute 1000 7
0.452027959340776 0.549797740792163 0.137931034482759 0.133333333333333 0.408045977011494 0.771739130434783 SSVD 1000 7
0.440807085424189 0.52456825084074 0.137931034482759 0.133333333333333 0.373563218390805 0.706521739130435 PMA_cv1 1000 7
0.470427055922812 0.590064330729132 0.528301886792453 0.933333333333333 0.243654822335025 0.521739130434783 PMA_cv2 1000 7
0.96996304577004 0.99972240384512 0.964285714285714 0.9 0.954545454545455 0.91304347826087 flashr_default 1000 7
0.723003505645119 0.687082380984553 0.777777777777778 0.933333333333333 0.674418604651163 0.630434782608696 flashr_backfit 1000 7
0.971099354990167 0.999960740901601 1 0.9 0.988235294117647 0.91304347826087 flashr_nn 1000 7
0.969175542525409 0.999933434988554 1 0.9 0.988235294117647 0.91304347826087 sn_spMF 1000 7
