l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.315881236828486 0.443153258838054 0.75 0.1 0.234375 0.16304347826087 NBSFA 500 7
-0.0105202263736492 0.788495348241116 0.3 1 0.23 1 NMF 500 7
0.185623668299444 0.295038885952744 0.117647058823529 0.0666666666666667 0.291139240506329 0.5 PCA 500 7
0.0873274607763615 0.333014716767233 0.12 0.1 0.26 0.423913043478261 softImpute 500 7
0.464469995107527 0.550833889725691 0.166666666666667 0.133333333333333 0.45578231292517 0.728260869565217 SSVD 500 7
0.441547648416198 0.528076565625304 0.12 0.1 0.426666666666667 0.695652173913043 PMA_cv1 500 7
0.470970397156652 0.577738560496275 0.577777777777778 0.866666666666667 0.252747252747253 0.5 PMA_cv2 500 7
0.970072753753311 0.999670119119356 1 0.866666666666667 0.975903614457831 0.880434782608696 flashr_default 500 7
0.726569213361645 0.682312144440339 1 0.866666666666667 0.674698795180723 0.608695652173913 flashr_backfit 500 7
0.971360099209305 0.999917207068034 1 0.866666666666667 0.987951807228916 0.891304347826087 flashr_nn 500 7
0.969105533409965 0.999887930823773 1 0.866666666666667 0.987951807228916 0.891304347826087 sn_spMF 500 7
