l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.265390169879844 0.435206270676598 NA 0 NA 0 NBSFA 1 8
-0.109000927801698 0.536951257867208 0.34 1 0.225 1 NMF 1 8
0.314214851954445 0.533409438116375 1 0.0882352941176471 0.333333333333333 0.0111111111111111 PCA 1 8
0.314758477550835 0.534928611719043 1 0.0882352941176471 0.333333333333333 0.0111111111111111 softImpute 1 8
0.0844317467295378 0.418804846349795 NA 0 NA 0 SSVD 1 8
0.0261726880795113 0.329888766577004 NA 0 NA 0 PMA_cv1 1 8
0.267209653509081 0.498012685674757 NA 0 NA 0 PMA_cv2 1 8
-0.454271417350869 -0.712211811901328 0.928571428571429 0.382352941176471 NA 0 flashr_default 1 8
0.425231150708509 0.673692690627589 1 0.294117647058824 0.5 0.0111111111111111 flashr_backfit 1 8
0.459990247446168 0.72073547067964 0.916666666666667 0.323529411764706 NA 0 flashr_nn 1 8
0.498515162989792 0.5256689980208 0 0 0.75 0.0333333333333333 sn_spMF 1 8
