l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.456922007069647 0.478343127197698 NA 0 NA 0 NBSFA 10 8
-0.152915546037558 0.379706299595601 0.34 1 0.225 1 NMF 10 8
0.429919660378401 0.72939334784206 0.875 0.823529411764706 0.5 0.144444444444444 PCA 10 8
0.477298814109776 0.662548731020941 0.875 0.823529411764706 0.346153846153846 0.1 softImpute 10 8
0.463163237850788 0.428517706035551 0 0 0.340909090909091 0.166666666666667 SSVD 10 8
0.349736175732978 0.407591086222003 1 0.0294117647058824 0.326923076923077 0.188888888888889 PMA_cv1 10 8
0.376650900237991 0.400989179206465 0.866666666666667 0.382352941176471 0.234375 0.166666666666667 PMA_cv2 10 8
-0.65914332485822 -0.818491914666082 0.75 0.794117647058823 0.833333333333333 0.111111111111111 flashr_default 10 8
0.659451339160669 0.757376442082294 1 0.647058823529412 0.518518518518518 0.155555555555556 flashr_backfit 10 8
0.945784344765236 0.998872950606795 1 0.558823529411765 0.961538461538462 0.277777777777778 flashr_nn 10 8
0.824597471374721 0.845632282633423 1 0.529411764705882 0.833333333333333 0.166666666666667 sn_spMF 10 8
