l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.213206062749949 0.481194518334494 NA 0 0.272727272727273 0.0344827586206897 NBSFA 20 9
-0.127600241845109 0.762451439584393 0.43 1 0.2175 1 NMF 20 9
0.290690409261529 0.391370607590671 0.153846153846154 0.0465116279069767 0.325301204819277 0.310344827586207 PCA 20 9
0.318031009269972 0.407270554924096 0.2 0.0232558139534884 0.318681318681319 0.333333333333333 softImpute 20 9
0.42119470781054 0.421970662945111 1 0.0232558139534884 0.388059701492537 0.298850574712644 SSVD 20 9
0.284105208843387 0.40574292461065 0.318181818181818 0.162790697674419 0.356164383561644 0.298850574712644 PMA_cv1 20 9
0.369812638374604 0.485164254689509 0.608695652173913 0.325581395348837 0.109090909090909 0.137931034482759 PMA_cv2 20 9
-0.751101751501224 -0.744213153294586 1 0.627906976744186 0.634146341463415 0.298850574712644 flashr_default 20 9
0.963047802065067 0.999185567021191 1 0.627906976744186 0.95 0.436781609195402 flashr_backfit 20 9
0.962741994217257 0.999420808716935 1 0.627906976744186 0.95 0.436781609195402 flashr_nn 20 9
0.924834883167283 0.995350698774744 1 0.651162790697674 0.866666666666667 0.448275862068966 sn_spMF 20 9
