l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.557915372587874 0.640506665808519 NA 0 NA 0 NBSFA 20 4
-0.0557942879098237 0.723689122965002 0.36 1 0.245 1 NMF 20 4
0.720928721641725 0.696998464625318 0.777777777777778 0.777777777777778 0.644444444444444 0.295918367346939 PCA 20 4
0.59180074670148 0.723143091894142 0.777777777777778 0.777777777777778 0.488888888888889 0.224489795918367 softImpute 20 4
0.346965819869021 0.38158300771458 0.142857142857143 0.0277777777777778 0.482758620689655 0.285714285714286 SSVD 20 4
0.449612089150464 0.549507697641081 0.363636363636364 0.111111111111111 0.52112676056338 0.377551020408163 PMA_cv1 20 4
0.533390405242706 0.570988143293074 0.8125 0.722222222222222 0.273809523809524 0.23469387755102 PMA_cv2 20 4
-0.459695076150367 -0.789417713208783 1 0.722222222222222 0.536585365853659 0.224489795918367 flashr_default 20 4
0.747602493839872 0.680750464540396 1 0.722222222222222 0.7 0.285714285714286 flashr_backfit 20 4
0.967289264629151 0.999253457018199 1 0.694444444444444 1 0.397959183673469 flashr_nn 20 4
0.92564414179108 0.990066619015697 1 0.722222222222222 0.883720930232558 0.387755102040816 sn_spMF 20 4
