l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.491657674977693 0.515895180217797 NA 0 0.5 0.0114942528735632 NBSFA 10 9
-0.113753865740977 0.762994278862439 1 0.558139534883721 0.292682926829268 0.275862068965517 NMF 10 9
-0.671174238866058 -0.771187597155326 0.848484848484849 0.651162790697674 0.655172413793103 0.218390804597701 PCA 10 9
-0.570642605098633 -0.714924075218215 0.828571428571429 0.674418604651163 0.424242424242424 0.160919540229885 softImpute 10 9
-0.494383407650692 -0.628000285310059 1 0.604651162790698 0.375 0.0344827586206897 SSVD 10 9
-0.502790016821473 -0.692941127280466 0.875 0.651162790697674 0.5 0.183908045977011 PMA_cv1 10 9
-0.32269601966562 -0.461623154514992 0.869565217391304 0.465116279069767 0.176470588235294 0.0689655172413793 PMA_cv2 10 9
-0.537178893101617 -0.699497928758593 1 0.558139534883721 0.333333333333333 0.114942528735632 flashr_default 10 9
0.743644161544258 0.676708103612911 1 0.558139534883721 0.620689655172414 0.206896551724138 flashr_backfit 10 9
0.941415420751168 0.998866221506812 1 0.558139534883721 0.931034482758621 0.310344827586207 flashr_nn 10 9
0.898792219378187 0.994674185100264 1 0.558139534883721 0.903225806451613 0.32183908045977 sn_spMF 10 9
