l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.631859260834861 0.605830190486628 0.666666666666667 0.0606060606060606 0.72972972972973 0.287234042553192 NBSFA 100 6
-0.152041287240415 0.788877213072134 0.966666666666667 0.878787878787879 0.401162790697674 0.734042553191489 NMF 100 6
0.644901141946336 0.574033781929543 0.673913043478261 0.939393939393939 0.617021276595745 0.617021276595745 PCA 100 6
0.590638548724815 0.651067845700423 0.673913043478261 0.939393939393939 0.553191489361702 0.553191489361702 softImpute 100 6
-0.449753655239395 -0.772137601082153 0.775 0.939393939393939 0.2 0.106382978723404 SSVD 100 6
-0.365476671902606 -0.674179836939304 0.673913043478261 0.939393939393939 0.361702127659574 0.361702127659574 PMA_cv1 100 6
-0.324169723365482 -0.563618509699133 0.84375 0.818181818181818 0.0978260869565217 0.0957446808510638 PMA_cv2 100 6
0.4242694045982 0.703092202641427 1 0.878787878787879 0.283783783783784 0.223404255319149 flashr_default 100 6
0.971502690884479 0.999817914501 1 0.878787878787879 0.957142857142857 0.712765957446808 flashr_backfit 100 6
0.971524746530326 0.999857838079984 1 0.878787878787879 0.957142857142857 0.712765957446808 flashr_nn 100 6
0.969445379822293 0.999809994526627 1 0.878787878787879 0.957142857142857 0.712765957446808 sn_spMF 100 6
