l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.333669289158863 0.499345018805133 NA 0 0.1 0.0106382978723404 NBSFA 20 6
-0.15573469585813 0.72318173739381 0.33 1 0.235 1 NMF 20 6
0.583651419506652 0.659449978773114 0.756756756756757 0.848484848484849 0.608695652173913 0.297872340425532 PCA 20 6
0.64756963146398 0.712180714360627 0.756756756756757 0.848484848484849 0.521739130434783 0.25531914893617 softImpute 20 6
0.321004342096921 0.296023281195709 1 0.0303030303030303 0.270833333333333 0.138297872340426 SSVD 20 6
0.460487089470798 0.492259593389453 0.0833333333333333 0.0303030303030303 0.416666666666667 0.319148936170213 PMA_cv1 20 6
-0.0225788110870822 0.379717576513956 0.941176470588235 0.484848484848485 0.132352941176471 0.0957446808510638 PMA_cv2 20 6
0.51719398146103 0.794416795229593 1 0.757575757575758 0.461538461538462 0.191489361702128 flashr_default 20 6
0.947077099036984 0.998814977640797 1 0.757575757575758 0.948717948717949 0.393617021276596 flashr_backfit 20 6
0.946119873025867 0.998971638499146 1 0.727272727272727 0.948717948717949 0.393617021276596 flashr_nn 20 6
0.931306292772322 0.997991026171067 1 0.727272727272727 0.9 0.382978723404255 sn_spMF 20 6
