l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.445750703162704 0.562287520679059 0 0 0.592592592592593 0.166666666666667 NBSFA 500 5
0.0513062200218647 0.788729196281286 0.37 1 0.24 1 NMF 500 5
0.274809464656938 0.449995932311545 0.45 0.72972972972973 0.355263157894737 0.5625 PCA 500 5
0.478168904792962 0.461115275432377 0.4 0.378378378378378 0.327683615819209 0.604166666666667 softImpute 500 5
0.50349729566154 0.465252781409297 0.428571428571429 0.405405405405405 0.345029239766082 0.614583333333333 SSVD 500 5
0.478878929522638 0.450496563180897 0.375 0.324324324324324 0.348837209302326 0.625 PMA_cv1 500 5
-0.0671015924561676 0.355761438829491 0.515151515151515 0.918918918918919 0.159420289855072 0.34375 PMA_cv2 500 5
-0.743316260866955 -0.788372187484987 1 0.918918918918919 0.611111111111111 0.572916666666667 flashr_default 500 5
0.743972936677721 0.765297922453831 1 0.918918918918919 0.654761904761905 0.572916666666667 flashr_backfit 500 5
0.987427092804961 0.999978488576845 1 0.918918918918919 0.952380952380952 0.833333333333333 flashr_nn 500 5
0.985048495990539 0.999924891017187 1 0.918918918918919 0.952941176470588 0.84375 sn_spMF 500 5
